S_type,E_type,S_speed,S_acc,D1,D2,Rs,B,F_type,Rf,Result
3,1,8.3,2.23,646.96,822.6,0.45,0,3,0.45,-1
0,0,5.25,-2.64,484.87,1056.44,1.0,1,2,0.71,-1
1,1,11.73,-3.34,312.67,608.06,0.87,0,1,0.87,-1
2,0,5.02,0.23,570.77,798.64,0.96,1,2,0.38,-1
3,3,2.03,2.0,1001.23,29.07,0.91,0,3,0.91,1
1,0,11.28,-2.83,561.52,61.68,0.36,0,1,0.36,-1
0,2,2.79,-0.5,343.7,319.45,0.76,0,0,0.76,-1
2,2,7.97,-3.31,1056.56,387.48,0.26,1,0,0.78,1
2,0,17.88,0.6,1021.94,912.56,0.82,0,2,0.82,1
2,1,11.15,2.01,174.81,701.18,0.35,1,1,0.85,-1
3,0,12.11,1.66,156.22,775.21,0.2,1,2,0.73,-1
2,2,0.07,2.29,605.11,282.5,0.3,0,2,0.3,-1
3,3,2.3,-0.47,49.61,93.85,0.43,0,3,0.43,-1
3,2,13.76,-3.56,407.8,863.96,0.86,1,0,0.85,-1
0,1,15.34,3.0,232.2,1087.33,0.56,1,1,0.25,1
3,0,9.76,2.84,1066.29,461.72,0.51,0,3,0.51,1
1,0,15.58,-4.21,604.06,935.82,0.45,1,1,0.98,-1
3,1,15.72,-0.58,307.58,839.6,0.65,0,3,0.65,-1
1,3,13.84,-1.18,589.52,886.93,0.78,0,1,0.78,-1
3,1,12.89,1.38,832.09,901.95,0.63,0,3,0.63,-1
1,2,8.59,1.74,345.94,24.22,0.44,0,1,0.44,-1
2,2,9.44,-0.15,783.83,931.71,0.48,0,2,0.48,-1
3,1,4.86,-2.5,324.91,847.73,0.36,1,0,0.38,-1
3,2,0.8,-3.9,444.99,912.5,0.84,1,2,0.3,-1
3,2,8.93,-0.05,305.85,179.39,0.24,1,1,0.37,-1
1,0,3.78,-2.76,660.03,652.05,0.67,0,1,0.67,-1
2,2,12.33,-3.04,187.6,327.04,0.74,1,2,0.95,-1
1,2,8.94,-4.32,970.15,428.16,0.89,1,0,0.97,-1
1,0,9.45,0.91,431.89,764.71,0.5,0,1,0.5,-1
2,3,13.3,0.71,296.51,619.46,0.73,0,2,0.73,-1
0,0,10.32,-1.26,784.2,682.05,0.96,1,1,0.74,-1
3,1,2.22,1.75,253.44,244.95,0.97,1,0,0.47,-1
0,3,10.04,-4.49,203.41,199.7,0.79,1,2,0.69,-1
0,1,14.93,-4.05,978.93,715.81,0.82,0,0,0.82,-1
3,2,1.34,-4.56,100.66,946.57,0.22,1,0,0.72,-1
3,0,17.07,-4.19,367.75,523.39,0.64,0,3,0.64,1
1,0,14.67,-3.0,360.65,918.18,0.55,0,1,0.55,-1
2,0,11.24,-1.85,159.3,20.79,0.76,0,2,0.76,-1
0,1,4.14,-4.18,867.1,724.07,0.29,1,2,0.87,-1
2,1,4.33,-0.96,536.63,23.99,0.35,0,2,0.35,-1
3,1,12.03,2.94,426.99,501.09,0.7,1,1,0.35,1
0,1,0.48,-3.99,619.31,52.93,0.32,0,0,0.32,-1
3,3,13.75,-1.6,324.34,165.01,0.63,0,3,0.63,-1
0,0,3.11,-4.42,1069.45,528.51,0.78,1,0,0.56,1
1,0,8.62,-0.75,98.43,288.29,0.46,1,0,0.57,-1
0,0,14.84,-1.46,205.78,992.25,0.67,1,0,0.62,-1
2,2,1.85,-4.35,816.42,83.24,0.96,0,2,0.96,-1
3,0,2.06,-4.99,1070.94,732.32,0.53,0,3,0.53,1
3,0,0.13,1.2,389.19,691.91,0.29,0,3,0.29,1
2,2,4.86,2.45,854.87,69.25,0.23,1,0,0.95,1
1,1,7.47,-3.33,41.62,218.02,0.85,0,1,0.85,-1
3,3,1.22,-0.52,302.42,783.38,0.75,0,3,0.75,-1
3,2,10.62,-4.8,431.17,451.95,0.26,0,3,0.26,1
3,3,7.79,-0.85,472.01,827.91,0.41,0,3,0.41,-1
0,2,14.77,0.29,763.13,268.25,0.45,1,1,0.52,-1
1,0,8.1,-0.45,529.24,513.76,0.29,0,1,0.29,1
2,1,3.1,-4.14,22.27,637.94,0.86,0,2,0.86,-1
1,3,15.19,2.26,212.19,525.41,0.36,1,2,0.53,-1
2,0,3.59,-0.29,297.27,294.3,0.2,0,2,0.2,1
0,2,5.14,-2.56,23.17,450.62,0.49,0,0,0.49,-1
0,0,1.62,-4.37,681.97,589.47,0.83,0,0,0.83,-1
0,3,14.59,-3.81,531.82,811.35,0.69,0,0,0.69,-1
1,2,4.25,-0.36,929.97,82.79,0.56,1,2,0.51,-1
3,3,8.53,1.37,690.64,429.14,0.31,0,3,0.31,-1
1,2,1.92,-4.4,959.03,918.44,0.5,0,1,0.5,-1
3,1,8.99,1.45,798.35,1014.26,0.27,0,3,0.27,1
1,2,11.17,-1.73,585.87,511.56,0.52,1,1,0.94,-1
2,3,3.65,-2.03,338.25,99.87,0.85,0,2,0.85,-1
0,1,3.54,2.04,389.95,796.36,0.41,0,0,0.41,-1
2,0,16.26,0.47,303.48,729.04,0.5,0,2,0.5,1
3,3,0.15,-2.65,920.23,560.5,0.9,0,3,0.9,-1
1,3,10.68,2.3,639.51,886.03,0.79,1,2,0.88,-1
2,0,0.24,-4.52,533.56,676.27,0.29,0,2,0.29,1
3,3,10.81,2.48,584.08,84.63,0.68,0,3,0.68,1
2,3,7.05,-3.8,523.26,696.8,0.89,1,0,0.89,-1
0,3,11.72,2.36,725.33,505.69,0.53,0,0,0.53,1
0,2,14.39,1.48,255.8,961.92,0.74,1,1,0.31,-1
1,0,5.54,-3.99,1072.8,50.45,0.3,0,1,0.3,1
1,2,2.91,1.4,658.18,604.88,0.42,1,0,0.81,-1
1,3,0.43,-4.01,448.52,466.55,0.53,1,0,0.41,-1
2,0,13.45,1.49,533.56,70.47,0.36,1,1,0.37,-1
3,0,14.93,-3.28,550.36,697.19,0.83,0,3,0.83,-1
1,3,7.55,0.69,907.74,455.56,0.52,0,1,0.52,-1
2,0,10.74,-1.71,272.11,1042.71,0.45,1,0,0.28,-1
2,1,4.38,1.4,777.01,251.47,0.58,1,1,0.59,-1
2,2,6.84,-4.42,291.43,119.26,0.43,1,1,0.66,-1
3,2,15.48,-2.08,409.77,217.22,0.26,1,1,0.36,-1
2,0,4.91,1.47,261.93,338.66,0.79,1,1,0.69,-1
2,3,16.43,2.08,155.95,208.34,0.65,0,2,0.65,1
3,3,12.83,0.66,300.96,805.63,0.36,1,0,0.26,-1
2,1,2.71,1.97,63.33,1048.38,0.87,0,2,0.87,1
0,0,9.39,-1.12,424.33,1017.35,0.62,0,0,0.62,1
2,2,15.8,-2.7,610.84,1066.89,0.74,1,2,0.41,-1
3,3,12.82,-1.13,342.04,494.12,0.73,0,3,0.73,-1
2,0,8.72,-0.13,927.01,447.21,0.91,0,2,0.91,-1
1,2,9.51,0.76,684.89,216.87,0.36,1,1,0.84,-1
0,1,6.69,1.81,90.82,1028.26,0.42,1,0,0.44,-1
1,3,13.89,1.52,472.36,55.87,0.88,1,0,0.29,-1
2,1,3.17,-3.63,462.02,363.28,0.94,1,2,0.38,-1
3,1,2.38,-0.5,155.43,1017.95,0.5,1,1,0.23,-1
0,0,9.53,-3.66,910.51,968.56,0.25,0,0,0.25,1
1,1,6.92,0.28,1019.75,291.08,0.99,1,1,0.6,1
1,0,14.11,-4.55,780.23,785.89,0.24,1,1,0.25,1
1,0,6.52,-0.41,379.62,685.36,0.5,0,1,0.5,-1
3,0,1.6,2.4,363.07,767.06,0.31,1,2,0.95,1
2,0,4.38,1.54,1062.31,347.07,0.62,1,1,0.94,1
1,1,12.01,1.05,388.35,319.16,0.34,1,1,0.47,-1
0,1,15.71,-4.71,1068.05,1058.28,0.49,0,0,0.49,1
0,2,10.52,0.03,773.98,664.17,0.34,1,2,0.3,-1
2,1,13.08,1.81,1015.18,685.61,0.97,1,1,0.94,1
1,1,12.92,2.99,409.71,160.72,0.69,0,1,0.69,1
2,3,11.04,-4.33,1036.99,137.02,0.37,1,0,0.59,1
3,3,2.11,1.83,830.2,470.29,0.36,0,3,0.36,-1
3,2,4.25,-4.1,621.02,362.71,0.97,1,1,0.32,-1
0,2,14.99,-1.88,110.76,1054.53,0.54,0,0,0.54,1
1,2,2.86,-3.71,1044.3,109.97,0.57,1,2,0.54,1
1,0,3.23,-3.91,1039.09,668.75,0.59,0,1,0.59,1
0,1,8.2,-2.33,541.66,585.82,0.67,0,0,0.67,-1
1,0,9.05,0.46,636.52,401.89,0.88,1,0,0.74,-1
1,1,7.32,-2.86,594.49,275.1,0.69,1,2,0.48,-1
1,2,8.37,2.88,293.83,495.87,0.81,1,2,0.21,1
2,1,4.14,-3.73,899.56,604.46,0.45,1,1,0.86,-1
2,0,4.36,-2.3,535.75,618.52,0.87,0,2,0.87,-1
1,0,8.52,-4.13,152.72,927.08,0.63,0,1,0.63,-1
2,3,3.51,-0.12,977.77,886.63,0.51,1,2,0.27,-1
0,2,9.36,-2.58,198.08,387.72,0.6,0,0,0.6,-1
1,3,4.58,-4.17,98.55,313.86,0.94,1,1,0.83,-1
3,2,12.29,0.75,249.92,758.31,0.57,0,3,0.57,-1
2,2,15.2,2.65,1030.18,513.7,0.68,0,2,0.68,1
3,3,12.21,-3.98,1082.13,263.71,0.4,1,0,0.95,1
3,2,16.39,-4.85,734.94,443.5,0.91,1,1,0.57,1
3,3,12.22,-1.15,157.03,98.57,0.89,0,3,0.89,-1
3,3,2.86,-3.22,96.93,338.07,0.88,0,3,0.88,-1
0,1,16.27,-2.78,289.56,493.94,0.8,1,0,0.85,1
1,3,10.54,-4.39,382.51,518.64,0.59,1,0,0.5,-1
1,3,2.95,-2.41,416.89,338.36,0.34,1,1,0.61,-1
0,1,17.6,-1.62,166.31,415.36,0.34,1,1,0.48,1
0,3,5.1,-2.4,992.64,432.82,0.94,0,0,0.94,-1
0,2,8.88,-3.27,808.53,985.99,0.54,1,1,0.53,-1
1,0,5.85,2.87,841.83,172.15,0.69,1,2,0.58,1
1,0,9.62,2.36,56.49,391.91,0.5,1,1,0.27,1
0,2,9.32,2.71,732.96,78.05,0.76,0,0,0.76,1
3,0,6.64,0.8,150.9,974.72,0.58,0,3,0.58,-1
0,0,16.48,2.15,677.41,404.87,0.57,0,0,0.57,1
3,1,10.11,0.84,158.34,37.73,0.49,0,3,0.49,-1
0,1,8.86,1.63,362.72,473.13,0.61,0,0,0.61,-1
3,1,16.81,-3.57,850.12,671.0,0.74,0,3,0.74,1
1,1,13.72,2.23,464.31,49.74,0.44,1,2,0.56,-1
0,1,7.18,-0.76,230.43,65.8,0.3,0,0,0.3,-1
2,1,12.3,-4.78,130.35,150.02,0.83,0,2,0.83,-1
0,0,15.76,-0.82,634.55,379.75,0.22,0,0,0.22,1
3,0,10.34,-2.45,219.15,742.31,0.38,0,3,0.38,-1
2,2,4.75,-4.61,584.22,762.45,0.51,0,2,0.51,-1
1,2,10.73,-0.77,515.51,591.29,0.88,0,1,0.88,-1
1,0,3.18,0.28,681.12,737.72,0.97,0,1,0.97,-1
3,0,5.4,-3.83,261.01,940.0,0.9,0,3,0.9,-1
1,0,3.0,-0.98,887.15,592.3,0.83,0,1,0.83,-1
1,3,13.38,-3.02,579.0,940.54,0.89,1,2,0.72,-1
1,2,8.33,-4.52,183.73,944.85,0.61,0,1,0.61,-1
3,3,8.94,1.53,401.06,173.87,0.47,1,2,0.84,-1
0,0,12.77,0.39,754.07,1024.01,0.8,1,1,0.54,-1
0,1,16.75,-4.73,742.86,833.69,0.55,0,0,0.55,1
3,3,8.8,-4.64,464.53,836.42,0.41,0,3,0.41,-1
0,1,2.26,-2.55,829.03,703.87,0.77,0,0,0.77,-1
2,2,12.5,-3.96,67.13,507.81,0.62,0,2,0.62,-1
3,2,12.38,0.45,388.29,845.92,0.24,0,3,0.24,1
0,1,9.59,-3.25,498.95,296.12,0.53,1,0,0.62,-1
2,3,3.93,-1.72,854.95,629.07,0.64,1,2,0.72,-1
1,0,16.47,-4.83,50.32,418.11,0.3,0,1,0.3,1
2,3,7.68,-1.46,200.35,222.9,0.91,0,2,0.91,-1
1,1,14.8,-4.82,967.65,1038.5,0.46,1,0,0.9,-1
3,3,12.2,-2.25,498.2,106.4,0.82,1,1,0.31,-1
0,2,17.55,-2.21,305.81,841.93,0.53,1,0,0.79,1
2,3,9.1,2.57,781.03,1073.77,0.45,0,2,0.45,1
1,3,4.81,-3.61,28.95,442.99,0.7,0,1,0.7,-1
3,1,15.89,-0.35,684.47,776.64,0.65,0,3,0.65,-1
3,1,15.55,-0.86,98.4,259.64,0.49,0,3,0.49,-1
1,2,0.39,-4.71,865.07,1075.16,0.86,1,0,0.9,-1
2,3,2.29,0.7,1098.48,196.78,0.71,1,2,0.85,1
1,3,1.78,0.77,852.1,925.66,0.64,1,2,0.44,-1
2,2,11.81,-2.66,218.53,781.89,0.46,0,2,0.46,-1
3,3,0.11,-0.57,731.27,713.06,0.7,1,2,0.62,-1
1,2,10.0,-1.07,479.43,520.3,0.47,0,1,0.47,-1
3,2,10.05,-1.11,1038.96,760.84,0.37,1,0,0.51,1
1,3,12.66,1.38,632.85,175.23,0.95,1,2,0.48,-1
1,1,13.58,-4.74,1062.05,276.94,0.77,1,1,0.74,1
1,2,12.15,-2.44,690.65,331.44,0.55,1,0,0.21,-1
1,3,1.27,-4.49,255.67,843.0,0.57,1,0,0.35,-1
3,2,16.2,-4.74,912.26,709.42,0.27,1,2,0.67,1
0,0,14.21,2.06,912.14,756.81,0.98,1,2,0.5,-1
2,1,15.81,1.09,795.23,753.3,0.82,1,2,0.43,-1
1,0,6.18,-1.12,823.41,498.69,0.47,1,2,0.22,-1
1,1,12.78,-2.06,166.54,501.08,0.73,1,1,0.67,-1
2,3,8.92,1.42,207.04,1093.88,0.35,0,2,0.35,1
3,0,6.19,-2.07,1059.35,906.43,0.92,0,3,0.92,1
0,3,13.91,1.89,516.36,740.68,0.71,1,0,0.29,-1
3,2,13.58,1.48,1018.88,1094.64,0.44,1,2,0.83,1
2,3,4.14,-3.88,1026.27,878.34,0.72,0,2,0.72,1
2,2,15.65,-0.08,231.65,768.91,0.52,0,2,0.52,-1
1,3,4.57,-0.75,852.23,823.92,0.28,1,0,0.88,-1
2,0,6.93,2.03,757.5,479.36,0.46,1,2,0.72,-1
1,3,1.0,-2.03,184.16,240.1,0.56,0,1,0.56,-1
0,2,16.23,-0.55,463.13,168.4,0.91,0,0,0.91,1
1,1,4.82,-3.6,559.4,832.5,0.54,0,1,0.54,-1
0,0,4.36,-0.7,890.47,706.96,0.39,1,2,0.21,-1
0,2,13.44,-4.54,61.01,341.09,0.87,0,0,0.87,-1
3,3,6.41,2.64,925.44,702.41,0.72,0,3,0.72,1
3,2,12.28,1.43,303.25,225.53,0.49,0,3,0.49,-1
2,2,17.27,1.43,1082.06,541.08,0.87,0,2,0.87,1
3,1,9.38,1.04,800.07,1028.75,0.69,0,3,0.69,1
1,2,0.49,-2.15,347.0,823.88,0.88,0,1,0.88,-1
0,2,5.22,-3.14,885.61,860.4,0.63,0,0,0.63,-1
2,2,5.88,-3.99,590.8,1029.18,0.55,1,2,0.97,-1
1,0,17.04,-0.87,73.06,268.97,0.57,0,1,0.57,1
3,3,6.43,-2.88,1031.36,364.55,0.57,0,3,0.57,1
1,0,14.88,-3.27,107.26,1025.71,0.77,0,1,0.77,1
3,2,8.99,-4.53,945.82,759.4,0.53,1,0,0.53,-1
0,3,8.86,-0.13,628.73,813.17,0.38,1,1,0.74,-1
2,1,8.11,1.71,434.17,731.49,0.93,1,0,0.39,-1
0,2,15.52,-1.18,533.13,309.82,0.56,1,0,0.37,-1
3,3,2.23,-3.27,718.13,652.97,0.39,1,2,0.26,-1
2,3,2.5,2.23,181.85,539.83,0.74,1,2,0.79,-1
1,1,8.77,-2.48,491.17,659.07,0.42,1,2,0.23,-1
0,0,2.53,1.25,140.94,601.63,0.68,1,0,0.71,-1
2,2,15.83,-3.66,759.57,658.76,0.85,0,2,0.85,-1
2,0,14.39,-4.69,887.55,915.75,1.0,0,2,1.0,-1
1,1,8.49,1.87,525.26,420.23,0.51,0,1,0.51,-1
1,2,1.85,-1.56,263.23,164.91,0.87,1,2,0.87,-1
2,2,8.46,-1.6,67.21,564.72,0.89,0,2,0.89,-1
1,0,10.07,-2.19,724.02,951.48,0.85,1,2,0.59,-1
2,2,10.4,-2.46,341.38,692.68,0.49,1,2,0.69,-1
2,0,16.87,-0.63,301.72,794.37,0.65,0,2,0.65,1
3,1,1.81,0.61,157.39,749.99,1.0,0,3,1.0,-1
0,1,10.21,-3.88,426.58,795.31,0.52,1,2,0.52,-1
1,3,2.46,-3.15,904.07,663.58,0.93,1,2,0.94,-1
1,2,11.99,1.88,133.47,339.52,0.43,1,2,0.81,-1
3,0,15.01,-0.97,817.63,766.32,0.51,0,3,0.51,-1
3,0,12.92,-4.84,698.0,905.34,0.35,1,1,0.35,-1
3,2,0.69,-4.62,646.87,961.45,0.78,0,3,0.78,-1
2,1,4.54,-0.58,51.16,43.49,0.54,1,1,0.88,-1
1,2,14.27,-3.96,39.16,501.57,0.86,1,1,0.59,-1
3,2,13.41,-3.27,319.56,1004.84,0.76,0,3,0.76,1
1,0,7.65,0.64,599.1,746.82,0.38,1,2,0.6,-1
1,3,2.89,-4.87,915.01,909.31,0.44,0,1,0.44,-1
0,1,16.56,-3.59,823.89,870.83,0.97,0,0,0.97,1
1,3,9.29,0.24,703.58,504.64,0.26,1,2,0.98,-1
2,1,15.79,-2.06,71.6,246.3,0.33,1,2,0.78,-1
0,2,1.21,2.25,1091.22,587.47,0.47,0,0,0.47,1
1,2,13.97,1.82,657.22,325.95,0.36,0,1,0.36,-1
1,3,17.01,-4.5,103.58,1021.86,0.58,0,1,0.58,1
2,1,3.25,-0.02,604.8,835.16,0.73,1,0,0.25,-1
3,3,6.43,-4.83,162.48,1053.65,0.84,0,3,0.84,1
2,2,9.0,1.28,246.95,736.57,0.69,0,2,0.69,-1
0,2,10.44,-2.06,757.58,44.95,0.23,1,0,0.31,-1
3,1,1.99,-2.59,564.06,933.61,0.6,1,2,0.71,-1
3,2,15.27,-3.04,754.44,307.0,0.79,0,3,0.79,-1
0,3,15.38,-1.04,971.79,728.8,0.62,1,0,0.38,-1
3,2,4.05,-1.79,97.88,457.35,0.95,1,0,0.96,-1
0,3,11.2,-0.27,453.1,193.94,0.51,0,0,0.51,-1
3,3,6.65,-0.15,192.58,54.93,0.95,0,3,0.95,-1
0,2,9.18,-0.2,500.47,180.79,0.43,1,1,0.88,-1
1,1,17.92,-0.75,651.74,360.71,0.9,0,1,0.9,1
3,1,11.57,-0.34,658.01,963.37,0.49,1,1,0.79,-1
0,2,15.58,-0.62,281.13,385.74,0.65,0,0,0.65,-1
3,2,1.3,-0.98,243.6,590.58,0.29,0,3,0.29,1
0,3,14.76,-2.14,286.22,674.8,0.82,0,0,0.82,-1
0,1,2.5,-1.88,544.24,884.35,0.94,0,0,0.94,-1
3,1,2.07,-3.48,666.11,771.22,0.69,0,3,0.69,-1
1,3,12.73,-2.71,838.91,481.6,0.84,0,1,0.84,-1
1,2,12.82,-1.02,551.64,197.36,0.6,1,1,0.62,-1
0,2,11.47,0.29,973.64,718.46,0.47,0,0,0.47,-1
3,1,0.05,2.1,811.97,1038.43,0.56,1,2,0.24,-1
1,3,5.78,-2.95,995.87,387.69,0.95,0,1,0.95,-1
2,0,5.94,2.07,336.35,485.85,0.88,0,2,0.88,-1
3,3,16.09,-2.89,484.53,453.05,0.7,1,2,0.93,1
1,3,8.75,2.33,470.42,370.96,0.43,1,2,0.56,1
1,0,0.54,-3.76,1048.57,894.99,0.68,0,1,0.68,1
3,1,5.24,-2.58,269.62,725.87,0.25,1,2,0.73,-1
0,2,6.6,-0.34,450.93,1063.55,0.65,0,0,0.65,1
2,0,11.2,-4.66,47.45,513.05,0.29,0,2,0.29,1
3,0,4.55,0.14,538.01,231.6,0.89,1,2,0.43,-1
3,2,10.13,-3.71,854.81,912.16,0.94,1,2,0.53,-1
2,1,13.09,-4.67,802.56,1074.5,0.3,1,2,0.89,-1
3,0,1.9,-4.4,398.18,562.87,0.97,1,0,0.53,-1
0,0,16.47,-0.78,258.56,728.22,0.51,0,0,0.51,1
1,3,4.91,-2.31,823.74,175.58,0.64,0,1,0.64,-1
0,2,10.75,0.55,268.19,688.79,0.85,0,0,0.85,-1
1,1,16.39,-1.2,313.6,1021.11,0.39,0,1,0.39,1
0,2,4.03,-0.02,572.57,384.99,0.91,1,2,0.22,-1
2,1,2.87,-1.85,720.92,145.76,0.5,0,2,0.5,-1
0,1,16.18,-0.97,649.71,277.18,0.26,1,1,0.71,1
3,2,10.34,1.39,953.62,444.94,0.37,0,3,0.37,-1
2,0,14.98,-0.36,605.68,773.41,0.82,1,0,0.67,-1
1,2,7.78,-2.23,954.27,870.18,0.29,1,2,0.69,-1
0,0,7.86,-0.92,229.25,50.99,0.31,0,0,0.31,-1
3,1,5.81,-4.35,674.96,967.59,0.69,0,3,0.69,-1
1,1,12.56,-2.8,422.25,294.72,0.67,1,1,0.27,-1
3,2,9.43,-2.11,1003.22,379.0,0.86,1,2,0.55,1
1,2,14.77,-1.93,806.25,723.61,0.4,0,1,0.4,-1
1,1,9.92,-3.58,971.89,935.27,0.66,1,2,0.83,-1
2,1,15.27,1.83,399.74,997.96,0.91,1,2,0.72,-1
2,2,12.18,-4.68,453.34,29.13,0.75,0,2,0.75,-1
2,0,11.27,-3.58,79.82,23.12,0.63,0,2,0.63,-1
3,0,11.92,0.54,737.31,792.76,0.69,1,2,0.96,-1
0,2,8.85,0.82,42.17,536.19,0.63,0,0,0.63,-1
3,0,17.54,2.65,179.51,251.37,0.54,0,3,0.54,1
0,1,13.91,-0.94,951.9,138.17,0.58,1,1,0.28,-1
0,0,6.47,2.33,692.72,55.45,0.95,1,2,0.6,1
3,0,3.82,-3.55,962.57,879.78,0.97,0,3,0.97,-1
3,3,15.52,1.46,850.88,145.68,0.99,1,0,0.23,-1
3,1,7.05,-0.27,679.51,1042.11,0.8,1,1,0.81,-1
1,1,1.3,-3.2,264.95,633.18,0.88,0,1,0.88,-1
1,0,6.59,-2.65,138.38,477.47,0.76,1,0,0.38,-1
2,3,5.76,-2.11,649.3,1040.69,0.69,1,1,0.97,-1
1,2,1.33,-2.51,772.16,722.11,0.46,0,1,0.46,-1
3,1,11.96,0.57,241.29,660.18,0.98,1,2,0.33,-1
1,1,11.46,1.29,522.15,205.39,0.24,1,1,0.49,-1
0,3,7.52,0.74,801.0,1089.92,0.89,0,0,0.89,1
2,1,16.1,-2.95,440.02,491.29,0.54,0,2,0.54,1
0,1,6.97,0.42,660.18,395.84,0.95,1,1,0.6,-1
0,2,13.23,-0.54,196.33,484.28,0.58,0,0,0.58,-1
2,0,12.8,1.37,68.48,200.21,0.41,0,2,0.41,-1
3,3,14.57,-1.25,565.46,158.96,0.64,1,1,0.37,-1
1,2,4.62,-1.0,1088.34,879.63,0.87,1,1,0.29,1
0,2,3.32,-0.72,421.56,692.46,0.4,0,0,0.4,-1
0,2,3.29,-3.51,67.68,377.71,0.54,0,0,0.54,-1
0,1,14.97,-3.38,313.47,755.75,0.44,0,0,0.44,-1
2,1,4.54,-0.33,709.4,712.26,0.37,1,1,0.5,-1
1,0,0.55,-1.68,475.71,782.62,0.87,0,1,0.87,-1
2,2,4.97,-3.87,644.13,90.52,0.44,0,2,0.44,-1
0,0,11.67,1.89,623.56,1071.29,0.51,1,2,0.9,-1
1,3,11.87,1.04,28.52,980.49,0.53,0,1,0.53,-1
3,2,6.78,-3.22,244.78,427.81,0.91,0,3,0.91,-1
2,3,10.73,2.16,553.71,769.54,0.9,0,2,0.9,-1
2,2,8.37,1.87,898.64,1071.87,0.55,0,2,0.55,1
0,3,15.86,2.34,613.4,251.55,0.6,0,0,0.6,1
3,3,0.24,-0.99,882.83,233.37,0.75,0,3,0.75,-1
2,3,3.34,1.69,268.78,673.15,0.54,0,2,0.54,-1
3,2,0.76,-4.63,156.31,562.0,0.39,0,3,0.39,-1
2,0,0.71,-0.44,315.07,383.74,0.27,1,2,0.44,-1
0,0,8.38,-4.37,937.0,809.33,0.24,1,1,0.88,-1
3,0,1.86,1.95,218.49,1020.85,0.22,1,2,0.79,-1
2,1,5.64,-3.04,80.83,937.38,0.91,0,2,0.91,-1
3,1,7.98,-4.52,754.52,83.54,0.37,0,3,0.37,-1
1,2,5.53,-3.38,138.14,1077.7,0.76,1,2,0.71,-1
3,3,14.03,0.55,659.84,1015.43,0.96,1,1,0.21,-1
2,2,6.71,-2.56,40.74,436.56,0.73,1,2,0.56,-1
0,0,11.0,-3.65,22.51,618.97,0.26,1,1,0.39,-1
0,3,7.09,0.69,430.1,300.02,0.37,1,2,0.76,-1
2,1,3.76,-1.42,637.18,402.23,0.84,0,2,0.84,-1
3,2,16.31,-1.95,799.55,1098.87,0.46,1,0,0.39,1
0,0,0.39,-2.35,268.44,738.31,0.6,1,0,0.24,-1
3,1,12.87,-1.86,724.06,720.51,0.49,1,0,0.24,-1
1,2,10.32,-0.4,1069.7,937.84,0.91,1,2,0.68,1
1,0,15.88,-4.52,329.05,753.38,0.55,1,1,0.84,-1
1,2,8.05,-4.98,697.9,356.94,0.98,0,1,0.98,-1
3,1,14.67,2.91,37.07,365.44,0.94,1,1,0.77,1
1,3,17.27,1.51,99.09,333.92,0.3,1,2,0.84,1
1,3,14.83,0.62,885.27,401.45,0.26,0,1,0.26,1
2,2,3.6,0.31,570.47,692.59,0.35,1,2,0.3,-1
2,0,11.6,-2.99,996.87,389.91,0.53,0,2,0.53,-1
3,0,9.56,1.91,302.39,963.86,0.32,0,3,0.32,-1
3,0,17.0,1.09,121.26,210.17,0.47,1,1,0.74,1
0,0,15.98,-3.37,470.65,475.44,0.76,1,0,0.74,-1
2,0,0.41,-1.31,716.23,266.28,0.32,0,2,0.32,-1
1,0,12.6,-0.34,989.04,647.26,0.34,0,1,0.34,-1
2,3,15.31,0.53,521.67,619.96,0.77,1,0,0.28,-1
0,1,0.55,2.28,695.72,87.54,0.49,0,0,0.49,-1
1,3,0.08,-3.58,610.49,90.57,0.28,1,0,0.62,-1
3,3,8.17,-4.48,189.64,988.62,0.54,1,2,0.49,-1
0,2,12.62,2.3,62.53,277.25,0.33,0,0,0.33,-1
0,1,6.21,1.47,581.08,113.2,0.21,0,0,0.21,1
0,2,10.56,-4.18,617.52,1098.28,0.55,0,0,0.55,1
2,1,6.03,-1.81,359.23,761.94,0.53,0,2,0.53,-1
2,3,1.17,-0.38,321.17,130.13,0.4,1,2,0.54,-1
3,1,8.94,1.3,1023.3,253.09,0.82,0,3,0.82,1
2,2,9.74,0.35,578.35,557.09,0.64,0,2,0.64,-1
1,3,12.49,-1.35,168.14,632.73,0.94,1,2,0.54,-1
2,1,12.05,-0.93,659.56,146.92,0.36,0,2,0.36,-1
2,2,1.59,-3.7,980.55,184.01,0.92,0,2,0.92,-1
3,0,11.44,1.8,222.75,527.5,0.95,1,2,0.21,-1
1,1,7.79,-0.75,887.39,226.36,0.9,1,0,0.25,-1
0,0,10.39,-3.13,552.73,92.83,0.98,1,1,0.86,-1
2,3,5.91,0.47,303.12,789.45,0.26,0,2,0.26,1
0,3,5.58,0.0,390.29,247.18,0.66,1,1,0.67,-1
3,2,11.24,2.81,920.31,763.43,0.28,1,0,0.56,1
2,3,6.17,-4.3,90.21,78.04,0.71,1,0,0.58,-1
3,3,2.92,-4.41,80.77,382.08,0.29,0,3,0.29,1
1,1,11.26,-3.04,433.87,232.81,0.54,0,1,0.54,-1
1,1,0.69,2.67,300.69,413.45,0.61,1,0,0.87,1
2,3,4.32,2.29,108.24,710.46,0.95,1,2,0.9,-1
2,2,9.53,1.59,201.38,145.0,0.92,0,2,0.92,-1
